$MOTION,192.00,0.52,0.77,0.29,4.74,6.95,12.22,0.41,0.25,0.06
$MOTION,213.00,0.85,-0.14,0.43,-5.94,14.27,-34.59,0.40,0.28,0.08
$MOTION,206.00,1.01,-0.31,0.58,15.44,13.65,-24.88,0.38,0.32,0.09
$GPRMC,020945.000,A,1513.1782,N,14543.0029,E,16.71,144.83,020217,,,A*5F
$MOTION,242.00,-0.00,0.07,1.24,-14.05,-11.42,-18.98,0.36,0.35,0.08
$MOTION,205.00,0.49,-0.42,1.21,11.36,-2.58,-1.81,0.34,0.37,0.09
$MOTION,193.00,0.99,-0.37,-0.13,-7.24,-37.75,26.64,0.36,0.35,0.06
$MOTION,214.00,-0.78,-0.17,1.16,-1.50,-31.13,17.59,0.39,0.35,0.02
$MOTION,205.00,0.17,-0.42,1.16,-24.65,-5.64,9.50,0.36,0.36,0.02
$MOTION,234.00,0.91,-0.40,-0.17,-26.42,0.07,-37.62,0.39,0.32,0.03
$MOTION,192.00,0.51,0.20,1.46,-40.34,-20.75,-2.65,0.37,0.36,-0.01
$MOTION,202.00,1.24,0.47,0.40,14.53,-3.23,-7.35,0.37,0.36,-0.01
$MOTION,228.00,-0.39,-0.98,2.00,-102.25,-66.62,-10.14,0.35,0.40,-0.02
$GPRMC,020947.000,A,1513.1702,N,14543.0060,E,16.50,166.55,020217,,,A*50
$MOTION,206.00,0.42,0.35,-0.64,26.45,-48.76,-22.90,0.31,0.44,-0.03
$MOTION,208.00,-0.18,-0.66,2.00,7.59,-17.18,-1.02,0.27,0.48,-0.04
$MOTION,192.00,0.02,-0.38,0.56,7.89,6.69,20.36,0.29,0.47,-0.02
$MOTION,204.00,0.09,-0.16,0.88,-7.99,25.74,37.74,0.30,0.45,-0.01
$MOTION,231.00,0.00,-0.31,1.24,-31.44,30.03,4.03,0.32,0.43,0.01
$MOTION,254.00,-0.40,0.76,1.03,-23.62,14.92,-4.47,0.30,0.45,-0.01
$MOTION,201.00,0.28,0.41,0.84,-12.72,36.94,60.08,0.32,0.44,0.01
$MOTION,192.00,0.72,0.16,0.58,-25.14,32.76,22.01,0.36,0.39,0.03
$MOTION,192.00,0.30,0.26,1.06,-40.90,15.13,-19.60,0.35,0.40,0.02
$MOTION,228.00,0.45,0.44,1.21,-45.40,8.25,-10.60,0.32,0.44,-0.01
$GPRMC,020949.000,A,1513.1635,N,14543.0046,E,9.72,235.93,020217,,,A*6E
$MOTION,218.00,0.43,0.85,1.66,-51.87,1.53,10.83,0.31,0.44,-0.07
$MOTION,206.00,0.27,0.30,0.55,-37.66,-14.44,47.98,0.34,0.40,-0.10
$MOTION,213.00,0.28,0.79,0.22,-18.86,-16.96,107.42,0.39,0.27,-0.15
$MOTION,205.00,-0.84,1.43,0.62,-5.61,-11.12,172.35,0.41,0.10,-0.16
$MOTION,224.00,-0.80,0.53,0.88,3.57,18.56,181.02,0.26,-0.11,-0.16
$MOTION,205.00,-0.12,-0.41,0.86,-16.24,31.48,105.54,0.12,-0.16,-0.16
$MOTION,192.00,0.14,-0.73,0.81,-7.13,39.37,42.88,0.09,-0.13,-0.16
$MOTION,192.00,-0.24,-0.25,0.80,-17.05,36.03,7.45,0.10,-0.15,-0.16
$MOTION,231.00,-0.25,-0.28,0.97,-17.53,21.58,-19.23,0.13,-0.16,-0.14
$GPRMC,020951.000,A,1513.1637,N,14543.0008,E,4.83,294.71,020217,,,A*6B
$MOTION,231.00,-0.26,0.11,0.98,-14.27,15.69,-3.49,0.17,-0.17,-0.11
$MOTION,205.00,-0.09,0.13,0.94,-10.62,20.08,6.18,0.18,-0.17,-0.09
$MOTION,192.00,-0.30,0.12,0.95,-1.98,1.75,-18.59,0.19,-0.17,-0.07
$MOTION,197.00,-0.22,0.09,1.00,-7.93,9.34,8.82,0.20,-0.17,-0.07
$MOTION,206.00,0.25,0.37,1.02,-5.45,5.73,1.59,0.20,-0.18,-0.06
$MOTION,245.00,-0.13,0.09,0.98,5.70,-20.37,-11.57,0.23,-0.16,-0.07
$MOTION,204.00,-0.25,-0.01,0.89,1.98,-13.96,24.67,0.22,-0.16,-0.09
$MOTION,192.00,0.34,0.10,1.00,7.04,-0.32,30.49,0.19,-0.16,-0.11
$MOTION,192.00,0.19,0.03,1.14,-3.51,4.52,4.86,0.20,-0.15,-0.12
$MOTION,228.00,0.15,0.03,0.91,0.79,-3.70,-10.67,0.21,-0.16,-0.13
$GPRMC,020953.000,A,1513.1647,N,14542.9991,E,3.07,312.84,020217,,,A*61
$MOTION,204.00,-0.18,-0.01,0.94,-2.43,-6.84,-0.52,0.21,-0.15,-0.13
$MOTION,192.00,-1.14,0.06,0.93,-12.20,0.29,17.29,0.23,-0.15,-0.13
$MOTION,216.00,-0.21,0.03,0.80,-12.22,11.45,17.83,0.19,-0.16,-0.12
$MOTION,232.00,-0.21,-0.07,1.07,-17.98,3.39,4.05,0.18,-0.17,-0.10
$MOTION,205.00,-0.25,0.09,1.01,-19.73,-5.46,0.40,0.18,-0.18,-0.08
$MOTION,203.00,-0.12,0.36,0.92,-6.98,-13.35,1.97,0.18,-0.18,-0.07
$MOTION,192.00,-0.08,0.39,0.94,1.73,-26.16,6.06,0.18,-0.18,-0.08
$MOTION,214.00,-0.42,0.14,0.91,-2.24,-29.21,26.71,0.18,-0.17,-0.09
$MOTION,205.00,-0.84,0.01,0.64,-4.55,-7.20,35.56,0.15,-0.18,-0.10
$MOTION,226.00,-0.66,-0.03,0.89,-8.71,0.02,22.57,0.10,-0.18,-0.09
$GPRMC,020955.000,A,1513.1665,N,14542.9979,E,4.21,335.43,020217,,,A*6C
$MOTION,204.00,-0.43,-0.30,0.80,-10.33,-2.65,18.77,0.07,-0.18,-0.08
$MOTION,192.00,-0.74,0.17,0.72,-5.50,-0.01,8.85,0.06,-0.18,-0.07
$MOTION,192.00,-0.63,-0.00,0.80,-12.85,2.90,18.51,0.05,-0.18,-0.06
$MOTION,228.00,-0.67,0.11,1.09,-5.89,-3.54,12.46,0.04,-0.17,-0.05
$MOTION,248.00,-0.71,0.01,0.86,-2.40,-0.11,13.20,0.03,-0.17,-0.05
$MOTION,199.00,-0.78,0.03,0.88,-6.17,-0.68,15.02,0.02,-0.17,-0.05
$MOTION,193.00,-0.55,0.03,0.75,-8.02,2.04,11.92,0.00,-0.17,-0.04
$MOTION,210.00,-0.49,-0.05,0.63,-9.91,13.29,7.27,-0.00,-0.16,-0.03
$MOTION,229.00,-0.31,0.13,1.17,-2.56,12.14,-12.56,-0.01,-0.16,-0.04
$GPRMC,020957.000,A,1513.1689,N,14542.9957,E,6.04,332.25,020217,,,A*62
$MOTION,207.00,-0.49,0.02,0.90,1.26,3.80,-13.87,0.03,-0.18,-0.05
$MOTION,192.00,-0.23,0.21,0.95,-0.32,3.62,-5.29,0.05,-0.18,-0.05
$MOTION,192.00,-0.52,0.07,0.92,0.16,-0.62,1.16,0.07,-0.18,-0.07
$MOTION,201.00,-0.42,0.07,0.78,-6.17,2.47,9.13,0.07,-0.18,-0.06
$MOTION,204.00,-0.46,0.06,0.73,-9.70,3.54,1.88,0.07,-0.18,-0.05
$MOTION,257.00,-0.24,0.28,0.99,-7.34,0.18,-2.39,0.07,-0.18,-0.04
$MOTION,192.00,-0.33,0.32,1.10,3.85,-12.41,-6.11,0.08,-0.19,-0.04
$MOTION,192.00,-0.71,0.10,0.73,2.29,-15.86,14.00,0.09,-0.19,-0.05
$MOTION,227.00,-0.51,0.13,0.73,-3.30,1.18,25.17,0.07,-0.18,-0.04
$MOTION,231.00,-0.45,0.10,1.01,3.07,1.29,21.69,0.03,-0.17,-0.05
$GPRMC,020959.000,A,1513.1715,N,14542.9929,E,6.86,329.09,020217,,,A*6F
$MOTION,204.00,-0.50,-0.11,0.88,4.34,1.03,7.57,0.02,-0.17,-0.07
$MOTION,192.00,-0.33,-0.05,0.73,-3.90,4.46,-5.51,0.03,-0.17,-0.07
$MOTION,201.00,-0.36,-0.00,0.75,-6.05,2.46,-16.52,0.05,-0.17,-0.07
$MOTION,204.00,-0.35,0.01,0.94,-5.40,-1.36,-13.29,0.07,-0.18,-0.06
$MOTION,222.00,-0.48,0.19,0.91,-3.05,-8.16,13.62,0.09,-0.18,-0.06
$MOTION,209.00,-0.51,0.30,1.03,1.53,-11.36,19.66,0.07,-0.19,-0.06
$MOTION,192.00,-0.82,-0.02,0.66,-2.07,-3.28,28.80,0.05,-0.18,-0.07
$MOTION,200.00,-0.44,-0.02,0.78,-5.85,12.44,21.26,0.01,-0.16,-0.05
$MOTION,205.00,-0.64,-0.15,0.59,-8.06,14.19,2.56,0.01,-0.16,-0.06
$MOTION,225.00,-0.43,0.05,1.01,-4.65,-0.73,-17.41,0.03,-0.17,-0.06
$GPRMC,021001.000,A,1513.1743,N,14542.9901,E,7.11,326.66,020217,,,A*6A
$MOTION,204.00,-0.31,-0.08,0.68,-3.13,-5.19,-11.01,0.06,-0.18,-0.05
$MOTION,192.00,-0.38,0.24,1.00,-1.83,-10.09,-5.35,0.08,-0.18,-0.05
$MOTION,217.00,-0.75,0.01,0.65,-3.34,-18.77,21.68,0.08,-0.18,-0.05
$MOTION,231.00,-0.69,0.21,0.90,-12.47,-3.98,34.26,0.03,-0.18,-0.05
$MOTION,264.00,-0.79,0.09,0.86,-10.42,-0.82,28.00,-0.02,-0.16,-0.00
$MOTION,208.00,-0.68,-0.03,0.56,-8.18,13.20,16.58,-0.04,-0.14,-0.02
$MOTION,192.00,-0.53,0.18,0.93,10.57,-1.64,-20.08,-0.04,-0.14,-0.04
$MOTION,192.00,-0.79,-0.35,0.48,-2.51,-1.54,-9.18,-0.01,-0.17,-0.04
$MOTION,225.00,-0.31,0.19,0.99,-2.26,4.02,-10.06,-0.00,-0.17,-0.04
$GPRMC,021003.000,A,1513.1770,N,14542.9861,E,8.72,300.39,020217,,,A*6B
$MOTION,228.00,-0.78,-0.06,0.75,-0.26,-6.09,16.38,0.02,-0.17,-0.04
$MOTION,192.00,-0.90,-0.00,0.51,-11.93,-12.47,30.48,-0.00,-0.16,-0.03
$MOTION,197.00,-0.70,-0.09,0.81,-14.25,-5.26,32.43,-0.04,-0.15,-0.01
$MOTION,232.00,-0.68,-0.15,0.79,-7.03,2.43,14.03,-0.06,-0.13,0.01
$MOTION,260.00,-0.63,-0.03,1.00,-0.67,7.92,-1.56,-0.06,-0.13,-0.01
$MOTION,203.00,-0.41,0.12,0.78,0.71,10.39,-5.61,-0.05,-0.14,-0.03
$MOTION,192.00,-0.57,0.02,0.72,-5.20,1.31,7.59,-0.04,-0.15,-0.02
$MOTION,208.00,-0.24,0.55,1.62,6.23,-2.72,18.91,-0.05,-0.14,-0.02
$MOTION,230.00,-0.73,-0.26,0.48,-15.96,6.46,25.15,-0.06,-0.13,-0.01
$GPRMC,021005.000,A,1513.1798,N,14542.9808,E,10.53,299.46,020217,,,A*57
$MOTION,206.00,-0.12,0.19,1.46,-11.39,9.63,-3.54,-0.08,-0.12,-0.00
$MOTION,206.00,-0.73,-0.18,0.82,-6.83,3.72,-6.02,-0.05,-0.14,0.00
$MOTION,193.00,-0.35,0.30,1.14,-2.77,0.36,-4.60,-0.04,-0.14,0.01
$MOTION,192.00,-0.71,0.00,0.64,3.42,-9.04,4.82,-0.03,-0.15,0.00
$MOTION,222.00,-0.54,0.08,0.81,-1.74,-5.97,17.52,-0.04,-0.14,0.01
$MOTION,206.00,-0.46,0.29,1.34,-1.44,2.53,21.43,-0.06,-0.13,0.00
$MOTION,205.00,-0.72,-0.26,0.27,-4.54,23.59,8.97,-0.07,-0.13,0.00
$MOTION,192.00,0.03,0.54,1.99,32.05,19.00,-3.31,-0.08,-0.12,-0.02
$MOTION,224.00,-0.55,-0.26,0.69,1.94,-1.19,-9.93,-0.03,-0.14,-0.04
$MOTION,204.00,-0.53,0.06,0.70,1.77,-3.54,-5.56,-0.02,-0.15,-0.05
$GPRMC,021007.000,A,1513.1828,N,14542.9751,E,10.52,301.71,020217,,,A*57
$MOTION,205.00,-0.55,-0.07,0.64,2.11,-6.77,19.10,-0.02,-0.15,-0.05
$MOTION,192.00,-0.40,0.11,0.96,-4.79,1.96,29.02,-0.04,-0.14,-0.05
$MOTION,192.00,-0.75,-0.11,0.76,-5.01,-1.47,20.64,-0.06,-0.13,-0.05
$MOTION,223.00,-0.56,-0.17,0.57,-6.50,3.73,8.97,-0.07,-0.12,-0.03
$MOTION,205.00,-0.40,-0.03,0.71,-2.15,0.40,1.74,-0.05,-0.12,-0.04
$MOTION,206.00,-0.63,0.05,0.44,-5.11,3.13,-9.42,-0.04,-0.14,-0.03
$MOTION,192.00,-0.36,0.08,1.01,-9.06,4.48,1.67,-0.04,-0.14,-0.03
$MOTION,192.00,-0.48,-0.09,1.11,-2.17,-18.39,2.89,-0.04,-0.14,-0.03
$MOTION,223.00,-0.46,0.12,0.71,-15.78,11.37,22.59,-0.04,-0.14,-0.01
$MOTION,231.00,-0.44,0.26,1.46,-12.90,8.90,10.21,-0.06,-0.12,0.00
$GPRMC,021009.000,A,1513.1857,N,14542.9697,E,10.52,299.70,020217,,,A*5B
$MOTION,207.00,-0.40,-0.08,0.61,-1.68,2.65,8.23,-0.07,-0.12,-0.00
$MOTION,192.00,-0.11,0.74,1.53,27.85,1.32,-14.33,-0.07,-0.12,-0.01
$MOTION,192.00,-0.37,-0.08,0.83,1.07,-8.10,-12.40,-0.04,-0.14,-0.02
$MOTION,224.00,-0.32,-0.04,0.67,0.73,-3.36,3.00,-0.02,-0.15,-0.02
$MOTION,205.00,-0.72,0.05,0.98,-4.63,-1.60,12.94,-0.02,-0.15,-0.01
$MOTION,203.00,-0.56,0.05,0.68,-5.53,-4.05,18.92,-0.03,-0.14,-0.01
$MOTION,192.00,-0.49,0.17,0.69,-3.19,3.09,9.17,-0.05,-0.13,-0.01
$MOTION,192.00,-0.63,0.10,0.76,6.36,-1.45,-4.67,-0.04,-0.13,-0.01
$MOTION,227.00,-0.60,0.13,1.33,6.08,-10.75,2.82,-0.03,-0.14,-0.03
$MOTION,205.00,-0.77,-0.08,0.47,2.46,-8.19,7.90,-0.01,-0.14,-0.03
$GPRMC,021011.000,A,1513.1885,N,14542.9641,E,10.47,299.23,020217,,,A*54
$MOTION,206.00,-0.55,-0.04,0.61,-5.43,3.59,10.41,-0.03,-0.13,-0.02
$MOTION,192.00,-0.87,-0.24,0.51,-13.30,0.62,18.09,-0.04,-0.13,-0.02
$MOTION,201.00,-0.55,0.19,1.60,-4.54,-3.47,15.42,-0.07,-0.12,-0.02
$MOTION,204.00,-0.58,-0.05,0.69,-3.73,11.37,8.37,-0.06,-0.12,-0.03
$MOTION,207.00,-0.46,0.07,1.04,-2.32,6.31,-7.64,-0.06,-0.12,-0.04
$MOTION,201.00,-0.50,-0.08,0.59,-4.36,9.34,-4.62,-0.04,-0.13,-0.03
$MOTION,192.00,-0.30,0.30,1.11,0.61,-5.00,-14.98,-0.05,-0.14,-0.04
$MOTION,192.00,-0.38,0.08,1.00,-6.98,-5.73,2.56,-0.01,-0.15,-0.04
$MOTION,226.00,-0.35,0.38,1.03,-7.87,9.16,12.32,-0.02,-0.15,-0.03
$GPRMC,021013.000,A,1513.1917,N,14542.9593,E,9.22,313.43,020217,,,A*6E
$MOTION,207.00,-0.70,-0.05,0.84,1.17,7.36,4.58,-0.02,-0.15,-0.03
$MOTION,193.00,-0.69,0.02,0.76,3.16,4.52,2.53,-0.01,-0.15,-0.05
$MOTION,192.00,-0.13,0.09,1.03,1.77,8.93,-1.75,-0.01,-0.14,-0.06
$MOTION,192.00,-0.45,0.13,0.98,-1.20,2.50,-9.35,0.01,-0.16,-0.07
$MOTION,205.00,-0.43,0.22,1.20,-5.17,7.66,-5.81,0.03,-0.17,-0.07
$MOTION,244.00,-0.45,-0.01,0.88,-5.62,-7.78,-13.28,0.06,-0.17,-0.06
$MOTION,204.00,-0.64,0.07,0.59,-11.72,-4.12,3.78,0.07,-0.17,-0.05
$MOTION,192.00,-0.34,0.24,1.01,-7.69,4.58,8.85,0.07,-0.17,-0.04
$MOTION,192.00,-0.38,0.24,1.05,-0.17,-1.32,4.67,0.06,-0.17,-0.04
$MOTION,226.00,-0.47,0.13,0.84,3.51,2.91,13.17,0.05,-0.17,-0.05
$GPRMC,021015.000,A,1513.1947,N,14542.9561,E,6.44,312.55,020217,,,A*69
$MOTION,206.00,-0.37,-0.05,0.85,4.46,3.42,-1.76,0.05,-0.17,-0.07
$MOTION,192.00,-0.32,0.05,1.03,-2.79,7.70,1.52,0.06,-0.17,-0.07
$MOTION,197.00,-0.40,0.14,1.10,-0.46,-0.85,-3.50,0.06,-0.17,-0.08
$MOTION,229.00,-0.52,0.15,0.76,-6.18,2.17,4.96,0.07,-0.17,-0.08
$MOTION,205.00,-0.36,0.13,0.95,-9.55,5.58,6.47,0.07,-0.17,-0.08
$MOTION,206.00,-0.40,0.09,0.87,-3.71,5.26,0.90,0.07,-0.17,-0.07
$MOTION,192.00,-0.41,0.11,0.88,-0.73,3.60,-7.60,0.09,-0.17,-0.07
$MOTION,192.00,-0.25,0.12,0.93,-0.80,-2.72,-7.27,0.10,-0.18,-0.08
$MOTION,222.00,-0.42,0.12,0.91,-2.31,-10.14,3.45,0.11,-0.19,-0.08
$MOTION,230.00,-0.38,0.12,0.84,-8.16,-6.06,8.81,0.11,-0.17,-0.07
$GPRMC,021017.000,A,1513.1972,N,14542.9539,E,5.68,315.00,020217,,,A*6A
$MOTION,206.00,-0.53,0.12,0.89,-9.68,-0.09,9.74,0.10,-0.18,-0.06
$MOTION,192.00,-0.45,0.15,0.85,-8.40,5.50,9.06,0.10,-0.18,-0.06
$MOTION,192.00,-0.47,0.09,0.77,-4.47,8.99,-2.27,0.10,-0.18,-0.05
$MOTION,226.00,-0.38,0.14,1.06,-4.44,2.00,-4.10,0.12,-0.18,-0.05
$MOTION,253.00,-0.18,0.20,0.82,3.39,-5.35,-9.38,0.14,-0.18,-0.07
$MOTION,201.00,-0.24,0.11,0.83,2.53,-9.47,-3.92,0.15,-0.18,-0.08
$MOTION,192.00,-0.41,0.10,0.95,-2.05,-15.42,12.64,0.15,-0.17,-0.08
$MOTION,192.00,-0.76,0.11,0.77,-8.62,-13.38,34.57,0.13,-0.18,-0.07
$MOTION,228.00,-0.71,0.00,0.66,-8.40,-7.88,28.92,0.09,-0.18,-0.06
$GPRMC,021019.000,A,1513.1998,N,14542.9516,E,6.22,316.75,020217,,,A*61
$MOTION,204.00,-0.60,0.06,0.93,2.73,-5.79,24.72,0.06,-0.17,-0.06
$MOTION,203.00,-0.66,-0.13,0.91,6.79,-14.71,19.98,0.03,-0.16,-0.08
$MOTION,194.00,-0.81,-0.17,0.72,-4.13,-7.39,22.69,0.01,-0.15,-0.08
$MOTION,211.00,-0.59,-0.26,0.50,-8.29,1.75,10.53,-0.02,-0.15,-0.07
$MOTION,205.00,-0.37,-0.06,0.84,-10.60,15.03,1.24,-0.02,-0.14,-0.07
$MOTION,205.00,-0.55,0.14,1.34,-8.19,10.78,-12.79,0.01,-0.16,-0.07
$MOTION,192.00,-0.69,-0.09,0.68,-2.98,7.04,-5.56,0.03,-0.16,-0.07
$MOTION,192.00,-0.43,0.05,0.79,-7.51,16.37,1.07,0.04,-0.17,-0.07
$MOTION,205.00,-0.51,0.04,0.96,-5.85,15.27,0.16,0.04,-0.17,-0.07
$MOTION,205.00,-0.38,0.13,0.99,-3.94,12.28,-8.82,0.05,-0.17,-0.07
$GPRMC,021021.000,A,1513.2027,N,14542.9491,E,6.59,318.23,020217,,,A*6B
$MOTION,204.00,-0.68,-0.26,1.23,-2.39,-3.54,-16.83,0.09,-0.18,-0.07
$MOTION,198.00,-0.47,0.18,0.82,-12.77,-6.56,-3.72,0.11,-0.19,-0.06
$MOTION,193.00,-0.73,0.12,0.80,-12.70,-12.14,15.41,0.11,-0.19,-0.05
$MOTION,193.00,-0.58,0.24,0.83,-6.56,-13.18,11.36,0.10,-0.18,-0.04
$MOTION,222.00,-0.50,0.19,0.99,2.61,-15.13,23.53,0.09,-0.18,-0.04
$MOTION,206.00,-0.73,-0.09,0.68,-2.89,-15.31,32.23,0.05,-0.18,-0.04
$MOTION,193.00,-0.60,-0.06,0.55,-12.29,7.64,37.34,0.01,-0.16,-0.04
$MOTION,192.00,-0.75,-0.15,0.74,-3.50,3.20,9.47,-0.01,-0.15,-0.03
$MOTION,200.00,-0.59,-0.01,0.90,-3.20,15.22,11.07,-0.02,-0.15,-0.04
$MOTION,231.00,-0.62,-0.07,0.73,1.89,6.36,0.37,-0.01,-0.15,-0.05
$GPRMC,021023.000,A,1513.2053,N,14542.9463,E,7.68,308.82,020217,,,A*6E
$MOTION,204.00,-0.60,0.08,0.88,-4.42,13.97,0.84,-0.01,-0.16,-0.05
$MOTION,192.00,-0.43,-0.08,0.81,-2.44,2.64,-9.31,0.01,-0.16,-0.06
$MOTION,192.00,-0.27,0.14,1.27,-6.74,1.56,-17.22,0.04,-0.16,-0.06
$MOTION,192.00,-0.68,-0.03,0.69,-3.30,-18.89,-14.66,0.06,-0.18,-0.05
$MOTION,223.00,-0.48,0.24,0.82,-11.25,-6.81,17.68,0.06,-0.17,-0.04
$MOTION,207.00,-0.58,0.05,0.85,-7.80,-5.88,16.00,0.04,-0.18,-0.03
$MOTION,206.00,-0.56,-0.04,0.94,0.17,-1.27,20.32,0.02,-0.16,-0.03
$MOTION,192.00,-0.42,-0.07,0.97,1.03,11.33,10.66,0.01,-0.16,-0.03
$MOTION,192.00,-0.52,-0.02,0.93,6.97,11.25,-3.71,0.01,-0.16,-0.04
$MOTION,226.00,-0.70,-0.18,0.60,0.64,2.18,2.29,0.02,-0.17,-0.06
$GPRMC,021025.000,A,1513.2079,N,14542.9430,E,7.32,312.48,020217,,,A*64
$MOTION,243.00,-0.47,0.10,0.65,-6.01,12.20,-3.62,0.03,-0.16,-0.06
$MOTION,192.00,-0.57,-0.10,0.62,-2.47,3.78,-12.34,0.05,-0.17,-0.06
$MOTION,192.00,-0.47,0.36,1.24,-5.91,-0.13,-1.30,0.06,-0.17,-0.07
$MOTION,226.00,-0.60,-0.01,0.89,-8.12,-6.40,17.82,0.05,-0.17,-0.06
$MOTION,205.00,-0.48,0.10,0.92,-1.37,-5.94,9.15,0.04,-0.17,-0.06
$MOTION,204.00,-0.50,-0.11,0.69,-2.76,3.54,5.12,0.04,-0.16,-0.06
$MOTION,192.00,-0.52,-0.04,0.75,-8.81,1.25,-2.27,0.05,-0.17,-0.06
$MOTION,193.00,-0.68,0.09,0.93,-6.87,-4.55,14.39,0.04,-0.17,-0.05
$MOTION,231.00,-0.67,0.05,0.91,3.09,-7.36,6.79,0.03,-0.17,-0.05
$MOTION,229.00,-0.71,-0.02,0.64,-3.60,0.97,18.92,0.02,-0.16,-0.05
$GPRMC,021027.000,A,1513.2103,N,14542.9402,E,7.57,314.69,020217,,,A*6D
$MOTION,204.00,-0.66,-0.19,0.65,-5.52,-1.15,12.31,0.00,-0.15,-0.05
$MOTION,193.00,-0.69,0.05,0.94,-11.05,3.47,14.18,-0.01,-0.15,-0.04
$MOTION,192.00,-0.62,-0.04,0.73,-12.40,3.45,12.45,-0.02,-0.15,-0.04
$MOTION,224.00,-0.53,0.04,0.79,-4.22,8.13,-0.07,-0.02,-0.15,-0.03
$MOTION,221.00,-0.53,0.00,0.93,7.93,-9.99,-9.47,-0.00,-0.15,-0.03
$MOTION,205.00,-0.69,0.06,0.91,-4.52,-1.44,29.50,-0.00,-0.15,-0.05
$MOTION,192.00,-0.75,-0.13,0.44,-13.76,-8.94,32.05,-0.03,-0.14,-0.02
$MOTION,192.00,-0.71,-0.07,0.64,-23.84,6.37,27.89,-0.06,-0.12,-0.01
$MOTION,225.00,-1.01,-0.16,1.05,5.25,-6.33,-4.07,-0.07,-0.11,0.00
$GPRMC,021029.000,A,1513.2130,N,14542.9361,E,9.16,301.16,020217,,,A*66
$MOTION,204.00,-0.19,-0.03,0.84,8.93,7.98,-14.04,-0.05,-0.12,-0.02
$MOTION,194.00,-1.50,0.19,0.87,-3.36,13.11,14.24,-0.04,-0.13,-0.04
$MOTION,192.00,0.40,-0.15,1.39,10.79,-8.66,-3.63,-0.07,-0.13,-0.04
$MOTION,199.00,-1.47,-1.90,0.98,2.69,-27.00,8.39,-0.05,-0.13,-0.04
$MOTION,206.00,-0.20,0.72,1.08,-5.42,-4.85,0.16,-0.04,-0.13,-0.04
$MOTION,212.00,-0.82,-0.40,0.17,-14.56,13.52,5.54,-0.03,-0.14,-0.03
$MOTION,203.00,-1.48,-0.10,0.47,5.21,-47.84,-15.25,-0.06,-0.14,-0.02
$MOTION,192.00,-0.04,0.30,0.65,-11.01,10.02,30.51,-0.06,-0.12,0.00
$MOTION,192.00,-0.40,0.33,0.70,-5.89,15.75,-16.07,-0.06,-0.12,-0.00
$MOTION,226.00,-1.06,-0.43,0.21,0.71,-17.34,7.80,-0.04,-0.13,-0.03
$GPRMC,021031.000,A,1513.2156,N,14542.9323,E,8.52,301.83,020217,,,A*64
$MOTION,206.00,-0.75,0.15,0.91,-5.89,16.78,25.38,-0.07,-0.11,-0.01
$MOTION,207.00,-0.67,0.23,0.56,2.68,26.92,-2.34,-0.08,-0.10,-0.03
$MOTION,192.00,-0.54,-0.39,0.56,10.00,1.47,30.32,-0.06,-0.11,-0.06
$MOTION,211.00,-1.34,-0.58,1.34,1.53,-11.96,1.52,-0.07,-0.10,-0.06
$MOTION,207.00,-0.31,0.18,0.55,-2.97,5.88,-40.08,-0.05,-0.12,-0.07
$MOTION,242.00,-0.96,-0.05,0.82,-8.27,-2.07,-15.43,0.02,-0.16,-0.07
$MOTION,192.00,-1.24,0.09,0.87,-20.03,8.64,12.21,0.02,-0.16,-0.06
$MOTION,192.00,-0.12,0.13,0.53,-14.39,10.38,17.29,0.01,-0.16,-0.05
$MOTION,227.00,-0.60,-0.16,1.20,-10.82,-8.22,-7.84,0.02,-0.17,-0.03
$MOTION,231.00,-0.58,0.19,0.59,-11.78,-2.68,1.29,0.03,-0.17,-0.01
$GPRMC,021033.000,A,1513.2180,N,14542.9280,E,7.77,301.34,020217,,,A*61
$MOTION,204.00,-0.88,0.19,0.65,-1.73,-4.69,-3.99,0.05,-0.18,-0.01
$MOTION,192.00,-0.51,0.11,1.00,-2.39,3.36,10.41,0.04,-0.17,-0.00
$MOTION,204.00,-0.73,0.13,0.87,1.89,-0.51,20.11,0.03,-0.17,-0.00
$MOTION,204.00,-0.48,0.01,0.67,0.39,11.52,23.60,0.02,-0.16,-0.02
$MOTION,237.00,-0.38,0.11,1.21,11.86,7.90,-0.57,0.02,-0.16,-0.04
$MOTION,198.00,-0.56,-0.10,0.81,1.38,-1.91,6.74,0.01,-0.16,-0.05
$MOTION,192.00,-0.58,-0.11,0.53,-4.63,0.16,0.49,0.01,-0.16,-0.06
$MOTION,192.00,-0.32,0.01,0.71,-13.39,12.49,-2.75,0.02,-0.16,-0.05
$MOTION,226.00,-0.38,0.05,0.92,-2.65,1.56,-10.45,0.04,-0.17,-0.05
$GPRMC,021035.000,A,1513.2208,N,14542.9243,E,8.28,310.77,020217,,,A*69
$MOTION,212.00,-0.26,0.18,0.97,0.46,-2.51,-8.67,0.06,-0.17,-0.05
$MOTION,208.00,-0.72,0.04,0.71,-2.35,-12.14,7.43,0.07,-0.18,-0.06
$MOTION,192.00,-0.36,0.10,0.83,-3.07,-9.31,15.97,0.06,-0.18,-0.05
$MOTION,192.00,-0.51,0.06,0.98,-4.83,7.60,13.59,0.05,-0.17,-0.05
$MOTION,226.00,-0.58,-0.00,0.82,0.76,-7.84,13.03,0.00,-0.17,-0.05
$MOTION,203.00,-0.39,0.09,0.78,-7.06,0.98,19.77,0.02,-0.16,-0.05
